101,1,1,82,45,10,6,4,1,4,-1,34,137,315,225,14,-1742,0,1926,1934,1315,762,1233,844,1270.4,881.39,909
101,1,1,83,50,10,6,4,1,1,-1,50,142,285,214,14,-1642,0,1859,1867,608,322,684,232,682.28,230.55,842
101,1,1,84,45,10,6,4,2,3,1,27,98,315,241,14,-1701,0,1934,1942,605,762,687,844,631.35,899.65,917
101,1,1,85,45,10,6,4,1,1,-1,45,168,291,225,14,-1734,0,1959,1967,605,318,687,236,653.45,202.45,942
101,1,1,86,50,10,6,4,2,4,1,0,165,270,230,6,-1642,0,1926,1934,1132,608,1056,698,1159.9,785.72,909
101,1,1,87,50,10,6,4,1,2,1,57,130,276,184,6,-1742,0,1776,1784,1132,472,1056,382,1085.7,356.92,759
101,1,1,88,50,10,6,4,1,4,1,74,107,285,230,14,-1692,0,2134,2142,1312,758,1236,848,1227.2,840.52,1117
101,1,1,89,45,10,6,4,2,1,1,45,128,284,233,14,-1742,0,1992,2001,605,318,687,236,623.66,172.66,975
101,1,1,90,40,10,6,4,1,3,-1,18,166,320,259,6,-1626,0,1859,1867,781,615,871,691,861.98,701.68,842
101,1,1,91,45,10,6,4,1,4,1,54,158,321,225,14,-1651,0,2084,2092,1315,762,1233,844,1222.3,833.34,1067
101,1,1,92,50,10,6,4,2,2,-1,63,130,273,252,10,-1709,0,1950,1959,1222,397,1146,307,1216.9,247.13,934
101,1,1,93,45,10,6,4,2,2,1,90,135,301,207,6,-1659,0,1717,1726,1135,468,1053,386,1128.8,310.22,700
101,1,1,94,45,10,6,4,2,2,-1,7,135,297,202,14,-1692,0,1834,1842,1315,318,1233,236,1224.4,244.56,817
101,1,1,95,45,10,6,4,1,4,1,38,97,314,225,10,-1817,0,2167,2176,1225,687,1143,769,1178.1,804.14,1150
101,1,1,96,45,10,6,4,1,1,1,45,111,308,182,10,-1767,0,1842,1851,695,393,777,311,742.82,276.82,825
101,1,1,97,45,10,6,4,2,1,-1,45,109,283,193,14,-1667,0,1942,1951,605,318,687,236,640,189,925
101,1,1,98,50,10,6,4,1,1,1,50,147,296,211,14,-1742,0,1792,1801,608,322,684,232,618.86,176.99,775
101,1,1,99,50,10,6,4,1,1,-1,50,146,352,260,6,-1734,0,1792,1801,788,472,864,382,755.32,290.22,775
101,1,1,100,45,10,6,4,1,2,1,74,135,293,233,14,-1759,0,1909,1917,1315,318,1233,236,1231.6,237.43,892
101,1,1,102,50,10,6,4,1,2,1,8,130,346,225,14,-1651,0,1826,1834,1312,322,1236,232,1241.7,227.18,809
101,1,1,103,40,10,6,4,2,3,-1,42,159,320,253,6,-1651,0,2009,2017,781,615,871,691,645.77,957.72,992
101,1,1,104,40,10,6,4,1,3,-1,23,142,320,201,10,-1659,0,1901,1909,691,690,781,766,699.58,862.42,884
101,1,1,105,45,10,6,4,1,3,1,34,122,315,264,14,-1692,0,1801,1809,605,762,687,844,672.67,858.33,784
101,1,1,106,45,10,6,4,1,1,-1,45,150,346,205,10,-1726,0,1801,1809,695,393,777,311,717.84,251.84,784
101,1,1,107,50,10,6,4,2,1,1,50,122,338,263,14,-1759,0,1959,1967,608,322,684,232,632.31,188.35,942
101,1,1,108,50,10,6,4,1,4,-1,11,114,275,230,10,-1817,0,2101,2109,1222,683,1146,773,1154.1,779.85,1084
101,1,1,109,45,10,6,4,2,1,-1,45,96,337,188,6,-1626,0,1784,1792,785,468,867,386,765.89,284.89,767
101,1,1,110,50,10,6,4,1,3,1,3,164,310,268,14,-1801,0,1767,1776,608,758,684,848,664.98,864.06,750
101,1,1,111,50,10,6,4,1,3,1,36,156,310,239,10,-1734,0,1717,1726,698,683,774,773,708.23,828.54,700
101,1,1,112,50,10,6,4,1,2,-1,69,130,339,258,10,-1634,0,1801,1809,1222,397,1146,307,1224.6,240.63,784
101,1,1,113,45,10,6,4,2,2,1,21,135,327,184,10,-1701,0,1859,1867,1225,393,1143,311,1224.1,229.94,842
101,1,1,114,40,10,6,4,1,2,1,0,140,343,264,6,-1759,0,1650,1659,1139,465,1049,389,1128,295.45,634
101,1,1,115,40,10,6,4,1,1,-1,40,103,304,189,14,-1742,0,1734,1742,601,315,691,239,688.05,235.5,717
101,1,1,116,40,10,6,4,1,1,-1,40,91,281,256,10,-1667,0,1826,1834,691,390,781,314,711.11,231.24,809
101,1,1,117,50,10,6,4,1,2,1,67,130,303,232,10,-1776,0,1951,1959,1222,397,1146,307,1208.1,254.56,934
101,1,1,118,40,10,6,4,1,2,1,88,140,349,260,10,-1759,0,2559,2567,1229,390,1139,314,1136.1,317.48,1542
101,1,1,119,45,10,6,4,1,3,1,61,160,315,254,10,-1617,0,1951,1959,695,687,777,769,790.87,755.13,934
101,1,1,120,40,10,6,4,1,4,1,63,111,349,220,6,-1709,0,1984,1992,1139,615,1049,691,1080.1,727.85,967
101,1,1,121,40,10,6,4,1,3,1,80,96,320,257,14,-1717,0,2142,2151,601,765,691,841,680.36,853.6,1125
101,1,1,122,50,10,6,4,2,4,-1,78,169,341,230,6,-1701,0,2017,2026,1132,608,1056,698,1098.4,733.79,1000
101,1,1,123,40,10,6,4,1,2,-1,61,140,294,186,6,-1792,0,1767,1776,1139,465,1049,389,1085.4,345.93,750
101,1,1,124,45,10,6,4,1,1,-1,45,157,293,257,6,-1667,0,1909,1917,785,468,867,386,830.27,349.27,892
101,1,1,125,45,10,6,4,1,4,-1,30,143,282,225,6,-1626,0,1834,1842,1135,612,1053,694,1109.9,750.91,817
101,1,1,126,45,10,6,4,2,4,-1,69,110,277,225,6,-1734,0,1842,1851,1135,612,1053,694,1164.7,805.68,825
101,1,1,127,50,10,6,4,2,4,1,81,129,324,230,14,-1792,0,1892,1901,1312,758,1236,848,1249.2,859.19,875
101,1,1,128,45,10,6,4,2,1,-1,45,167,304,206,10,-1692,0,1967,1976,695,393,777,311,735.14,269.14,950
101,1,1,129,40,10,6,4,1,3,-1,56,152,320,210,14,-1709,0,2501,2509,601,765,691,841,691.89,839.94,1484
101,1,1,130,45,10,6,4,1,1,1,45,144,310,197,14,-1809,0,1967,1976,605,318,687,236,626.55,175.55,950
101,1,1,131,40,10,6,4,2,1,1,40,120,274,201,10,-1742,0,2326,2334,691,390,781,314,644.8,152.72,1309
101,1,1,132,45,10,6,4,1,2,1,24,135,350,222,10,-1642,0,1851,1859,1225,393,1143,311,1158.3,295.71,834
101,1,1,133,50,10,6,4,2,3,-1,77,163,310,195,6,-1792,0,1967,1976,788,608,864,698,812.01,741.9,950
101,1,1,134,50,10,6,4,2,3,-1,88,96,310,234,14,-1751,0,2142,2151,608,758,684,848,659.22,868.93,1125
101,1,1,135,45,10,6,4,2,2,-1,65,135,301,188,6,-1792,0,1909,1917,1135,468,1053,386,1091.4,347.62,892
101,1,1,136,45,10,6,4,1,3,-1,84,131,315,203,10,-1701,0,1834,1842,695,687,777,769,786.07,759.93,817
101,1,1,137,45,10,6,4,1,2,-1,84,135,320,212,14,-1784,0,1992,2001,1315,318,1233,236,1249.9,219.09,975
101,1,1,138,45,10,6,4,1,3,-1,54,116,315,224,14,-1642,0,1867,1876,605,762,687,844,686.13,844.87,850
101,1,1,139,40,10,6,4,2,2,1,77,140,275,188,6,-1792,0,2076,2084,1139,465,1049,389,1081.6,350.38,1059
101,1,1,140,40,10,6,4,1,2,1,66,140,351,218,14,-1692,0,2109,2117,1319,315,1229,239,1193.3,281.29,1092
101,1,1,141,50,10,6,4,1,1,-1,50,144,320,263,10,-1676,0,1934,1942,698,397,774,307,738.98,277.43,917
101,1,1,142,40,10,6,4,2,2,1,69,140,339,220,10,-1676,0,1934,1942,1229,390,1139,314,1152.1,298.53,917
101,1,1,143,50,10,6,4,1,1,1,50,131,282,267,6,-1767,0,2159,2167,788,472,864,382,818.74,343.78,1142
101,1,1,144,40,10,6,4,2,3,1,29,94,320,228,6,-1759,0,1992,2001,781,615,871,691,806.25,767.68,975
101,1,1,145,40,10,6,4,1,4,-1,73,177,298,220,10,-1809,0,1959,1967,1229,690,1139,766,1169.5,802.11,942
101,2,1,1,45,10,6,4,2,3,-1,38,130,315,191,14,-1701,0,2617,2625,605,762,687,844,656.34,874.66,1601
101,2,1,2,45,10,6,4,2,1,-1,45,92,304,214,14,-1767,0,1851,1859,605,318,687,236,636.16,185.16,834
101,2,1,3,40,10,6,4,1,1,-1,40,178,332,196,14,-1634,0,1809,1817,601,315,691,239,680.36,226.4,792
101,2,1,4,50,10,6,4,2,1,1,50,168,277,244,14,-1684,0,1867,1876,608,322,684,232,592.91,155.08,850
101,2,1,5,40,10,6,4,2,4,1,11,158,356,220,10,-1684,0,1851,1859,1229,690,1139,766,1257.9,906.8,834
101,2,1,6,40,10,6,4,2,1,-1,40,150,342,247,6,-1717,0,1675,1684,781,465,871,389,804.32,310.04,659
101,2,1,7,50,10,6,4,2,4,1,80,143,349,230,10,-1617,0,1809,1817,1222,683,1146,773,1222.3,837.47,792
101,2,1,8,50,10,6,4,1,2,-1,73,130,326,231,14,-1717,0,1892,1901,1312,322,1236,232,1300.7,177.37,875
101,2,1,9,40,10,6,4,2,1,1,40,170,360,254,10,-1634,0,1792,1801,691,390,781,314,698.62,216.44,775
101,2,1,10,40,10,6,4,1,2,-1,84,140,339,267,6,-1667,0,1692,1701,1139,465,1049,389,1115,310.79,675
101,2,1,11,40,10,6,4,1,3,-1,44,119,320,183,6,-1776,0,1734,1742,781,615,871,691,863.9,699.4,717
101,2,1,12,50,10,6,4,2,1,1,50,95,323,265,10,-1817,0,1926,1934,698,397,774,307,657.3,208.45,909
101,2,1,13,45,10,6,4,1,3,-1,28,157,315,197,14,-1801,0,1934,1942,605,762,687,844,661.14,869.86,917
101,2,1,14,40,10,6,4,1,2,1,85,140,339,254,14,-1651,0,1826,1834,1319,315,1229,239,1276.2,183.06,809
101,2,1,15,45,10,6,4,1,4,1,52,102,331,225,6,-1742,0,1784,1792,1135,612,1053,694,1092.6,733.61,767
101,2,1,16,45,10,6,4,1,1,-1,45,171,311,260,10,-1767,0,1826,1834,695,393,777,311,760.12,294.12,809
101,2,1,17,40,10,6,4,1,3,-1,89,170,320,211,10,-1626,0,1767,1776,691,690,781,766,778.38,769.1,750
101,2,1,18,40,10,6,4,2,4,-1,65,166,305,220,14,-1667,0,2067,2076,1319,765,1229,841,1283.8,905.95,1050
101,2,1,19,40,10,6,4,2,1,-1,40,120,348,183,10,-1792,0,1967,1976,691,390,781,314,699.58,217.58,950
101,2,1,20,40,10,6,4,1,1,1,40,105,311,206,10,-1767,0,1801,1809,691,390,781,314,755.32,283.58,784
101,2,1,21,45,10,6,4,2,3,1,46,144,315,207,14,-1709,0,1859,1867,605,762,687,844,670.75,860.25,842
101,2,1,22,45,10,6,4,2,2,-1,26,135,324,190,10,-1734,0,2484,2492,1225,393,1143,311,1229,224.99,1467
101,2,1,23,40,10,6,4,2,3,1,18,165,320,263,14,-1801,0,1917,1926,601,765,691,841,675.56,859.29,900
101,2,1,24,50,10,6,4,1,4,1,83,128,337,230,6,-1751,0,1817,1826,1132,608,1056,698,1094.5,730.54,800
101,2,1,25,45,10,6,4,2,3,-1,48,106,315,181,6,-1734,0,1909,1917,785,612,867,694,833.15,727.85,892
101,2,1,26,50,10,6,4,1,1,1,50,161,286,195,6,-1792,0,1767,1776,788,472,864,382,810.09,336.48,750
101,2,1,27,40,10,6,4,2,3,-1,39,169,320,232,10,-1742,0,1809,1817,691,690,781,766,751.47,800.97,792
101,2,1,28,40,10,6,4,1,4,-1,9,150,348,220,6,-1759,0,1817,1825,1139,615,1049,691,1113.8,767.68,800
101,2,1,29,45,10,6,4,2,3,1,12,172,315,224,6,-1767,0,1859,1867,785,612,867,694,827.39,733.61,842
101,2,1,30,50,10,6,4,2,3,1,53,127,310,270,10,-1684,0,1901,1909,698,683,774,773,758.2,786.34,884
101,2,1,31,50,10,6,4,1,3,1,47,131,310,203,6,-1651,0,1809,1817,788,608,864,698,811.05,742.71,792
101,2,1,32,50,10,6,4,2,1,-1,50,150,316,219,14,-1692,0,1809,1817,608,322,684,232,650.57,203.77,792
101,2,1,33,50,10,6,4,2,3,-1,74,162,310,236,14,-1684,0,1984,1992,608,758,684,848,689.01,843.77,967
101,2,1,34,45,10,6,4,2,4,-1,59,96,338,225,14,-1642,0,1992,2001,1315,762,1233,844,1242.5,853.52,975
101,2,1,35,40,10,6,4,2,1,1,40,106,302,253,14,-1684,0,1826,1834,601,315,691,239,677.48,222.99,809
101,2,1,36,50,10,6,4,1,2,-1,25,130,348,213,6,-1717,0,1717,1725,1132,472,1056,382,1143.9,307.78,700
101,2,1,37,45,10,6,4,2,2,-1,78,135,312,234,14,-1709,0,2017,2026,1315,318,1233,236,1296.8,172.21,1000
101,2,1,38,50,10,6,4,2,4,1,51,94,277,230,6,-1651,0,1834,1842,1132,608,1056,698,1149.3,776.79,817
101,2,1,39,50,10,6,4,1,4,-1,32,107,352,230,6,-1667,0,1801,1809,1132,608,1056,698,1076.3,715.12,784
101,2,1,40,40,10,6,4,2,2,1,36,140,278,204,10,-1792,0,2009,2017,1229,390,1139,314,1235.7,199.54,992
101,2,1,41,45,10,6,4,1,3,1,11,167,315,205,14,-1717,0,2217,2226,605,762,687,844,719.76,811.24,1200
101,2,1,42,45,10,6,4,1,1,-1,45,110,349,188,14,-1759,0,1901,1909,605,318,687,236,687.09,236.09,884
101,2,1,43,45,10,6,4,1,3,-1,58,121,315,201,10,-1792,0,1976,1984,695,687,777,769,713.03,832.97,959
101,2,1,44,45,10,6,4,2,4,-1,47,116,334,225,6,-1776,0,1926,1934,1135,612,1053,694,1185.8,826.83,909
101,2,1,45,50,10,6,4,1,4,1,62,132,279,230,10,-1626,0,1817,1826,1222,683,1146,773,1160.8,785.53,800
101,2,1,46,50,10,6,4,1,2,1,46,130,311,183,6,-1642,0,1701,1709,1132,472,1056,382,1109.3,336.99,684
101,2,1,47,40,10,6,4,2,3,-1,0,142,320,251,14,-1651,0,1817,1826,601,765,691,841,663.06,874.08,800
101,2,1,48,45,10,6,4,1,4,-1,8,147,306,225,10,-1776,0,1742,1751,1225,687,1143,769,1160.8,786.84,725
101,2,1,49,45,10,6,4,1,1,-1,45,169,311,270,6,-1701,0,1742,1750,785,468,867,386,798.56,317.56,725
101,2,1,50,50,10,6,4,1,1,-1,50,137,289,240,10,-1626,0,1892,1901,698,397,774,307,756.28,292.03,875
101,2,1,51,50,10,6,4,2,4,-1,47,166,297,230,14,-1709,0,2101,2109,1312,758,1236,848,1292.5,895.7,1084
101,2,1,52,50,10,6,4,2,2,-1,22,130,310,193,10,-1659,0,1926,1934,1222,397,1146,307,1273.6,199.28,909
101,2,1,53,50,10,6,4,2,2,-1,55,130,343,261,14,-1742,0,1917,1926,1312,322,1236,232,1274.2,199.71,900
101,2,1,54,45,10,6,4,2,2,-1,6,135,291,188,6,-1801,0,2126,2134,1135,468,1053,386,1078.9,360.09,1109
101,2,1,55,45,10,6,4,1,2,1,76,135,357,213,14,-1659,0,2159,2167,1315,318,1233,236,1286.6,182.4,1142
101,2,1,56,50,10,6,4,2,1,-1,50,166,349,188,6,-1701,0,1809,1817,788,472,864,382,701.5,244.78,792
101,2,1,57,50,10,6,4,1,2,1,67,130,308,205,10,-1659,0,1859,1867,1222,397,1146,307,1246,222.51,842
101,2,1,58,40,10,6,4,1,1,1,40,169,303,205,6,-1809,0,2276,2284,781,465,871,389,847.57,361.25,1259
101,2,1,59,40,10,6,4,1,2,1,34,140,312,264,10,-1709,0,1901,1909,1229,390,1139,314,1128.1,326.96,884
101,2,1,60,45,10,6,4,2,1,-1,45,172,319,270,6,-1676,0,1776,1784,785,468,867,386,745.71,264.71,759
101,2,1,61,45,10,6,4,1,4,-1,64,152,304,225,14,-1634,0,1934,1942,1315,762,1233,844,1239.6,850.64,917
101,2,1,62,45,10,6,4,1,2,-1,42,135,344,185,6,-1651,0,2101,2109,1135,468,1053,386,1085.6,353.38,1084
101,2,1,63,50,10,6,4,2,4,-1,89,104,318,230,6,-1751,0,1926,1934,1132,608,1056,698,1213.7,831.16,909
101,2,1,64,45,10,6,4,1,4,-1,54,168,279,225,6,-1617,0,1892,1901,1135,612,1053,694,1085.9,726.89,875
101,2,1,65,45,10,6,4,2,2,1,5,135,354,264,14,-1776,0,1884,1892,1315,318,1233,236,1229,239.98,867
101,2,1,66,45,10,6,4,2,1,-1,45,130,302,194,10,-1634,0,1876,1884,695,393,777,311,703.42,237.42,859
101,2,1,67,45,10,6,4,1,2,-1,5,135,275,192,10,-1642,0,1842,1851,1225,393,1143,311,1187.5,266.53,825
101,2,1,68,40,10,6,4,1,4,1,15,177,356,220,6,-1809,0,2001,2009,1139,615,1049,691,1078.2,725.58,984
101,2,1,69,50,10,6,4,1,2,1,61,130,344,249,14,-1651,0,1867,1876,1312,322,1236,232,1306.8,172.25,850
101,2,1,70,40,10,6,4,2,2,-1,81,140,288,196,6,-1626,0,1901,1909,1139,465,1049,389,1141.8,279.12,884
101,2,1,71,50,10,6,4,2,2,1,69,130,333,228,10,-1767,0,1784,1792,1222,397,1146,307,1212,251.31,767
101,2,1,72,45,10,6,4,1,2,1,24,135,280,249,10,-1767,0,1817,1826,1225,393,1143,311,1178.6,275.43,800
101,2,1,73,50,10,6,4,2,4,-1,26,106,315,230,10,-1684,0,1917,1926,1222,683,1146,773,1252.1,862.62,900
